weather_id,airport_code,weather_date,temperature_celsius,wind_speed_kmph,visibility_km,storm_flag,precipitation_mm
W00005539,ZRH,2026-05-19,12.5,3.6,4.6,true,48.0
W00005540,ZRH,2026-05-20,24.0,37.7,7.9,false,3.8
W00005541,ZRH,2026-05-21,22.4,46.5,17.4,false,6.4
W00005542,ZRH,2026-05-22,10.9,8.0,14.0,false,6.5
W00005543,ZRH,2026-05-23,26.0,11.3,14.5,false,1.7
W00005544,ZRH,2026-05-24,28.1,24.7,12.7,false,0.3
W00005545,ZRH,2026-05-25,13.2,17.3,7.3,false,4.2
W00005546,ZRH,2026-05-26,4.5,45.6,13.8,false,4.9
W00005547,ZRH,2026-05-27,16.1,23.3,1.5,true,54.8
W00005548,ZRH,2026-05-28,22.9,17.2,14.1,false,1.5
W00005549,ZRH,2026-05-29,16.8,21.0,19.7,false,5.5
W00005550,ZRH,2026-05-30,24.7,51.5,11.7,false,0.1
W00005551,ZRH,2026-05-31,3.6,46.2,18.4,false,6.9
W00005552,ZRH,2026-06-01,15.6,17.7,16.9,false,0.4
W00005553,ZRH,2026-06-02,6.7,39.2,8.5,false,1.3
W00005554,ZRH,2026-06-03,17.9,42.4,14.2,false,0.2
W00005555,ZRH,2026-06-04,11.8,38.4,5.4,true,57.5
W00005556,ZRH,2026-06-05,27.1,30.5,18.4,false,1.7
W00005557,ZRH,2026-06-06,20.4,21.2,15.1,false,1.0
W00005558,ZRH,2026-06-07,15.1,41.4,5.8,true,26.3
W00005559,ZRH,2026-06-08,6.3,28.1,15.5,false,5.5
W00005560,ZRH,2026-06-09,25.5,11.2,19.2,false,6.0
W00005561,ZRH,2026-06-10,16.6,48.7,9.7,false,3.6
W00005562,ZRH,2026-06-11,20.9,29.3,17.9,false,2.6
W00005563,ZRH,2026-06-12,20.6,41.5,16.6,false,3.2
W00005564,ZRH,2026-06-13,16.9,18.6,11.6,false,5.8
W00005565,ZRH,2026-06-14,23.0,28.8,19.1,false,2.6
W00005566,ZRH,2026-06-15,18.6,16.2,9.5,false,6.3
W00005567,ZRH,2026-06-16,11.1,33.1,12.3,false,3.5
W00005568,ZRH,2026-06-17,12.5,47.1,17.7,false,6.7
W00005569,ZRH,2026-06-18,17.5,19.8,13.3,false,0.0
W00005570,ZRH,2026-06-19,16.5,51.4,9.0,false,3.7
W00005571,ZRH,2026-06-20,12.0,21.0,14.0,false,4.3
W00005572,ZRH,2026-06-21,26.1,34.0,13.8,false,5.3
W00005573,ZRH,2026-06-22,18.8,37.2,16.8,false,0.8
W00005574,ZRH,2026-06-23,43.2,10.5,13.3,false,0.9
W00005575,ZRH,2026-06-24,5.0,47.5,6.6,false,0.0
W00005576,ZRH,2026-06-25,10.8,18.5,15.0,false,2.3
W00005577,ZRH,2026-06-26,17.3,42.6,6.9,false,3.6
W00005578,ZRH,2026-06-27,14.1,52.6,12.3,false,3.4
W00005579,ZRH,2026-06-28,22.4,9.2,7.7,false,0.6
W00005580,ZRH,2026-06-29,20.7,52.1,17.4,false,6.9
W00005581,IST,2026-01-01,29.9,33.6,7.4,false,3.5
W00005582,IST,2026-01-02,11.5,53.3,18.3,false,5.6
W00005583,IST,2026-01-03,22.1,50.9,11.3,false,0.6
W00005584,IST,2026-01-04,20.1,10.3,11.9,false,2.4
W00005585,IST,2026-01-05,28.3,44.4,8.2,false,3.5
W00005586,IST,2026-01-06,17.5,24.5,6.8,false,0.3
W00005587,IST,2026-01-07,32.4,6.1,16.4,false,4.6
W00005588,IST,2026-01-08,12.2,50.2,17.1,false,4.3
W00005589,IST,2026-01-09,32.0,49.8,16.1,false,5.3
W00005590,IST,2026-01-10,11.1,14.6,16.5,false,6.6
W00005591,IST,2026-01-11,11.8,8.1,13.9,false,5.0
W00005592,IST,2026-01-12,16.2,47.4,11.2,false,2.4
W00005593,IST,2026-01-13,11.1,22.2,9.9,false,3.7
W00005594,IST,2026-01-14,24.8,34.4,10.9,false,0.6
W00005595,IST,2026-01-15,29.7,10.5,18.1,false,2.4
W00005596,IST,2026-01-16,19.0,23.7,14.7,false,0.7
W00005597,IST,2026-01-17,15.0,34.9,10.8,false,4.9
W00005598,IST,2026-01-18,29.0,26.1,18.6,false,2.3
W00005599,IST,2026-01-19,16.5,19.7,14.4,false,5.6
W00005600,IST,2026-01-20,14.2,3.8,17.7,false,5.4
W00005601,IST,2026-01-21,30.9,53.1,18.6,false,4.5
W00005602,IST,2026-01-22,16.7,46.1,18.4,false,0.2
W00005603,IST,2026-01-23,21.9,38.3,9.0,false,6.1
W00005604,IST,2026-01-24,12.7,46.6,9.9,false,6.2
W00005605,IST,2026-01-25,25.0,30.9,19.1,false,2.0
W00005606,IST,2026-01-26,23.9,54.6,9.3,false,3.9
W00005607,IST,2026-01-27,12.7,18.0,12.7,false,3.5
W00005608,IST,2026-01-28,16.3,37.5,5.1,true,68.5
W00005609,IST,2026-01-29,14.7,12.4,14.5,false,2.9
W00005610,IST,2026-01-30,3.1,18.1,8.6,false,2.7
W00005611,IST,2026-01-31,16.4,19.8,12.2,false,3.8
W00005612,IST,2026-02-01,30.5,38.6,12.7,false,4.3
W00005613,IST,2026-02-02,22.2,40.2,11.7,false,4.5
W00005614,IST,2026-02-03,12.4,49.6,8.0,false,4.8
W00005615,IST,2026-02-04,8.2,36.6,7.9,false,0.7
W00005616,IST,2026-02-05,4.2,26.3,10.5,false,2.8
W00005617,IST,2026-02-06,15.1,51.3,16.3,false,5.5
W00005618,IST,2026-02-07,11.5,28.7,10.2,false,2.7
W00005619,IST,2026-02-08,20.5,49.7,2.1,true,30.4
W00005620,IST,2026-02-09,17.8,38.4,17.2,false,1.1
W00005621,IST,2026-02-10,20.0,45.2,8.2,false,5.3
W00005622,IST,2026-02-11,12.0,17.2,17.7,false,5.7
W00005623,IST,2026-02-12,12.2,27.5,18.7,false,3.7
W00005624,IST,2026-02-13,9.2,31.5,19.7,false,0.6
W00005625,IST,2026-02-14,12.0,9.0,19.7,false,3.7
W00005626,IST,2026-02-15,13.1,20.4,13.9,false,3.2
W00005627,IST,2026-02-16,15.2,8.3,11.0,false,3.7
W00005628,IST,2026-02-17,22.5,49.7,6.7,false,4.0
W00005629,IST,2026-02-18,11.5,16.1,15.7,false,4.1
W00005630,IST,2026-02-19,0.4,34.3,17.2,false,6.5
W00005631,IST,2026-02-20,8.8,20.2,18.7,false,4.6
W00005632,IST,2026-02-21,15.6,41.1,16.5,false,2.7
W00005633,IST,2026-02-22,30.7,9.6,9.8,false,5.1
W00005634,IST,2026-02-23,15.5,47.9,17.7,false,2.6
W00005635,IST,2026-02-24,12.9,37.0,19.5,false,6.7
W00005636,IST,2026-02-25,8.4,49.8,10.3,false,1.0
W00005637,IST,2026-02-26,14.0,19.0,8.5,false,4.9
W00005638,IST,2026-02-27,16.7,19.8,16.8,false,1.5
W00005639,IST,2026-02-28,12.3,49.6,10.0,false,4.2
W00005640,IST,2026-03-01,22.3,3.5,7.5,false,3.0
W00005641,IST,2026-03-02,14.6,9.7,2.2,true,60.6
W00005642,IST,2026-03-03,17.3,15.2,11.9,false,6.3
W00005643,IST,2026-03-04,12.8,17.3,8.0,true,38.4
W00005644,IST,2026-03-05,13.1,42.4,7.1,false,4.3
W00005645,IST,2026-03-06,9.3,43.8,19.3,false,2.6
W00005646,IST,2026-03-07,19.9,16.8,7.7,false,6.5
W00005647,IST,2026-03-08,22.8,21.8,6.5,false,6.6
W00005648,IST,2026-03-09,33.6,23.5,7.7,false,0.6
W00005649,IST,2026-03-10,22.0,17.5,9.2,false,2.9
W00005650,IST,2026-03-11,17.0,23.1,18.9,false,6.0
W00005651,IST,2026-03-12,18.5,4.6,5.4,true,42.7
W00005652,IST,2026-03-13,19.8,27.1,16.5,false,6.5
W00005653,IST,2026-03-14,20.4,23.4,16.3,false,1.3
W00005654,IST,2026-03-15,25.1,28.2,6.3,false,1.2
W00005655,IST,2026-03-16,28.6,41.8,14.8,false,0.2
W00005656,IST,2026-03-17,19.0,9.8,15.1,false,5.4
W00005657,IST,2026-03-18,24.0,16.7,14.9,false,0.7
W00005658,IST,2026-03-19,32.2,35.3,3.1,true,30.6
W00005659,IST,2026-03-20,20.2,25.5,16.1,false,1.6
W00005660,IST,2026-03-21,27.6,27.1,7.6,false,4.0
W00005661,IST,2026-03-22,21.5,23.9,14.2,false,3.7
W00005662,IST,2026-03-23,24.6,53.2,19.1,false,1.9
W00005663,IST,2026-03-24,25.3,12.4,12.6,false,3.5
W00005664,IST,2026-03-25,29.1,12.0,15.7,false,4.4
W00005665,IST,2026-03-26,25.8,50.3,18.4,false,5.3
W00005666,IST,2026-03-27,16.9,22.8,14.6,false,2.7
W00005667,IST,2026-03-28,11.6,10.6,12.9,false,5.3
W00005668,IST,2026-03-29,24.6,29.4,15.2,false,0.2
W00005669,IST,2026-03-30,11.4,38.9,10.3,false,1.3
W00005670,IST,2026-03-31,11.3,8.4,18.1,false,5.4
W00005671,IST,2026-04-01,32.8,29.4,16.9,false,6.9
W00005672,IST,2026-04-02,21.0,32.5,8.0,true,34.3
W00005673,IST,2026-04-03,20.4,10.0,17.9,false,0.1
W00005674,IST,2026-04-04,22.4,43.8,14.2,false,5.3
W00005675,IST,2026-04-05,23.5,7.5,14.8,false,4.3
W00005676,IST,2026-04-06,23.4,28.5,7.3,false,1.1
W00005677,IST,2026-04-07,19.3,14.8,15.7,false,1.8
W00005678,IST,2026-04-08,11.1,13.4,14.3,false,2.5
W00005679,IST,2026-04-09,28.2,14.1,13.9,false,6.7
W00005680,IST,2026-04-10,16.7,13.2,16.8,false,3.7
W00005681,IST,2026-04-11,25.4,4.7,12.2,false,3.1
W00005682,IST,2026-04-12,11.8,20.1,18.5,false,6.7
W00005683,IST,2026-04-13,17.3,26.6,10.3,false,7.0
W00005684,IST,2026-04-14,20.0,29.2,18.4,false,2.5
W00005685,IST,2026-04-15,16.7,38.3,18.0,false,2.7
W00005686,IST,2026-04-16,14.4,46.5,15.3,false,2.4
W00005687,IST,2026-04-17,26.5,18.8,11.8,false,5.5
W00005688,IST,2026-04-18,20.3,50.9,15.9,false,0.8
W00005689,IST,2026-04-19,9.6,34.8,13.1,false,1.2
W00005690,IST,2026-04-20,25.6,25.8,6.4,false,0.6
W00005691,IST,2026-04-21,22.6,31.0,15.1,false,2.9
W00005692,IST,2026-04-22,17.0,31.0,6.5,false,2.4
W00005693,IST,2026-04-23,17.1,7.3,17.4,false,2.3
W00005694,IST,2026-04-24,10.6,47.4,15.2,false,5.0
W00005695,IST,2026-04-25,15.9,50.0,8.2,false,4.9
W00005696,IST,2026-04-26,15.4,48.2,10.4,false,4.9
W00005697,IST,2026-04-27,17.8,46.9,3.7,true,30.6
W00005698,IST,2026-04-28,9.7,54.5,8.2,true,21.6
W00005699,IST,2026-04-29,-2.2,4.2,15.1,false,5.7
W00005700,IST,2026-04-30,31.4,53.6,12.1,false,5.2
W00005701,IST,2026-05-01,20.3,26.4,13.7,false,0.8
W00005702,IST,2026-05-02,19.3,35.9,17.5,false,2.9
W00005703,IST,2026-05-03,30.1,24.8,12.4,false,6.2
W00005704,IST,2026-05-04,19.8,49.9,2.5,true,8.4
W00005705,IST,2026-05-05,8.7,10.1,10.6,false,4.1
W00005706,IST,2026-05-06,18.8,8.0,9.1,false,6.5
W00005707,IST,2026-05-07,15.8,46.1,13.2,false,3.1
W00005708,IST,2026-05-08,16.6,8.9,6.4,false,4.7
W00005709,IST,2026-05-09,21.8,51.3,15.1,false,2.3
W00005710,IST,2026-05-10,10.9,27.1,7.2,false,6.8
W00005711,IST,2026-05-11,14.5,7.5,10.6,false,0.8
W00005712,IST,2026-05-12,24.0,18.4,15.7,false,0.8
W00005713,IST,2026-05-13,8.6,23.5,11.9,false,2.0
W00005714,IST,2026-05-14,6.1,11.6,9.4,false,5.3
W00005715,IST,2026-05-15,26.2,21.0,12.0,false,2.7
W00005716,IST,2026-05-16,21.4,11.0,17.3,false,2.4
W00005717,IST,2026-05-17,7.9,11.2,15.7,false,1.7
W00005718,IST,2026-05-18,17.8,6.3,13.2,false,0.9
W00005719,IST,2026-05-19,22.4,7.8,9.4,false,0.5
W00005720,IST,2026-05-20,22.0,22.6,19.5,false,0.4
W00005721,IST,2026-05-21,15.9,27.4,7.2,false,3.4
W00005722,IST,2026-05-22,29.2,3.4,15.7,false,4.9
W00005723,IST,2026-05-23,-5.0,29.6,13.0,false,4.9
W00005724,IST,2026-05-24,8.3,30.9,15.0,false,4.8
W00005725,IST,2026-05-25,21.6,11.6,10.8,false,0.9
W00005726,IST,2026-05-26,3.4,24.3,19.2,false,5.9
W00005727,IST,2026-05-27,14.3,22.6,9.2,false,4.1
W00005728,IST,2026-05-28,8.6,5.4,13.1,false,0.5
W00005729,IST,2026-05-29,10.0,16.0,11.4,false,6.5
W00005730,IST,2026-05-30,29.7,44.8,7.3,true,28.4
W00005731,IST,2026-05-31,17.3,44.6,17.2,false,2.0
W00005732,IST,2026-06-01,16.7,18.0,9.1,false,3.4
W00005733,IST,2026-06-02,23.1,13.5,19.2,false,3.7
W00005734,IST,2026-06-03,12.6,34.4,6.5,false,5.1
W00005735,IST,2026-06-04,26.7,47.8,1.9,true,63.2
W00005736,IST,2026-06-05,26.8,7.8,13.0,false,2.3
W00005737,IST,2026-06-06,16.8,9.9,15.4,false,3.7
W00005738,IST,2026-06-07,31.5,15.8,6.7,false,5.6
W00005739,IST,2026-06-08,17.4,3.6,16.8,false,0.5
W00005740,IST,2026-06-09,7.5,41.9,13.7,false,1.6
W00005741,IST,2026-06-10,20.2,53.6,11.2,false,2.5
W00005742,IST,2026-06-11,8.0,51.0,9.3,false,5.2
W00005743,IST,2026-06-12,13.3,30.5,19.6,false,3.7
W00005744,IST,2026-06-13,21.8,30.1,5.4,true,32.9
W00005745,IST,2026-06-14,17.4,17.4,6.3,false,0.3
W00005746,IST,2026-06-15,1.9,25.8,10.5,false,3.3
W00005747,IST,2026-06-16,18.2,43.7,14.4,false,3.0
W00005748,IST,2026-06-17,13.9,17.3,11.9,false,3.9
W00005749,IST,2026-06-18,13.4,44.0,19.0,false,2.6
W00005750,IST,2026-06-19,37.1,22.7,7.4,false,6.2
W00005751,IST,2026-06-20,16.5,22.6,10.9,false,1.1
W00005752,IST,2026-06-21,14.5,50.5,11.2,false,1.1
W00005753,IST,2026-06-22,18.6,18.3,16.6,false,6.0
W00005754,IST,2026-06-23,16.5,20.0,18.1,false,3.8
W00005755,IST,2026-06-24,15.7,17.7,12.5,false,6.8
W00005756,IST,2026-06-25,11.4,12.8,17.2,false,2.8
W00005757,IST,2026-06-26,26.4,34.7,19.4,false,5.1
W00005758,IST,2026-06-27,6.3,35.3,12.6,false,4.2
W00005759,IST,2026-06-28,12.9,14.7,17.5,false,0.3
W00005760,IST,2026-06-29,12.7,12.4,17.0,false,4.8
W00005761,JFK,2026-01-01,13.2,33.9,7.9,false,3.3
W00005762,JFK,2026-01-02,17.4,46.5,18.4,false,2.6
W00005763,JFK,2026-01-03,29.1,32.4,7.9,false,1.9
W00005764,JFK,2026-01-04,27.8,15.1,8.0,false,1.2
W00005765,JFK,2026-01-05,29.2,25.1,13.3,false,3.6
W00005766,JFK,2026-01-06,13.2,21.9,7.8,false,4.4
W00005767,JFK,2026-01-07,17.5,8.2,14.5,false,5.0
W00005768,JFK,2026-01-08,12.5,7.0,11.7,false,2.9
W00005769,JFK,2026-01-09,9.0,4.7,14.5,false,5.8
W00005770,JFK,2026-01-10,5.9,42.6,18.0,false,0.3
W00005771,JFK,2026-01-11,20.4,51.2,11.6,false,1.6
W00005772,JFK,2026-01-12,11.7,4.1,15.8,false,0.8
W00005773,JFK,2026-01-13,20.4,19.6,6.5,false,0.2
W00005774,JFK,2026-01-14,27.6,22.7,12.8,false,4.2
W00005775,JFK,2026-01-15,26.9,51.8,15.6,false,6.4
W00005776,JFK,2026-01-16,10.1,3.9,8.1,false,2.8
W00005777,JFK,2026-01-17,19.4,5.3,10.1,false,6.1
W00005778,JFK,2026-01-18,33.6,46.0,7.1,false,4.9
W00005779,JFK,2026-01-19,18.0,30.7,16.2,false,6.2
W00005780,JFK,2026-01-20,21.0,47.7,15.3,false,6.1
W00005781,JFK,2026-01-21,30.8,16.1,7.8,false,4.7
W00005782,JFK,2026-01-22,19.6,42.7,16.6,false,3.3
W00005783,JFK,2026-01-23,16.8,50.9,5.8,true,22.2
W00005784,JFK,2026-01-24,21.2,37.0,12.2,false,5.9
W00005785,JFK,2026-01-25,14.8,19.9,13.4,false,2.4
W00005786,JFK,2026-01-26,28.4,50.3,14.7,false,0.6
W00005787,JFK,2026-01-27,11.9,46.5,15.4,false,5.0
W00005788,JFK,2026-01-28,17.0,5.8,8.7,false,5.5
W00005789,JFK,2026-01-29,28.7,12.9,1.5,true,17.0
W00005790,JFK,2026-01-30,20.4,27.5,14.0,false,6.0
W00005791,JFK,2026-01-31,7.1,16.0,11.0,false,3.8
W00005792,JFK,2026-02-01,16.9,30.1,6.4,false,3.8
W00005793,JFK,2026-02-02,20.7,27.4,12.9,false,4.7
W00005794,JFK,2026-02-03,23.3,31.9,7.6,false,0.3
W00005795,JFK,2026-02-04,12.7,39.9,19.9,false,1.2
W00005796,JFK,2026-02-05,22.7,46.6,10.1,false,2.1
W00005797,JFK,2026-02-06,20.4,16.4,6.4,false,1.7
W00005798,JFK,2026-02-07,7.6,28.9,15.0,false,5.8
W00005799,JFK,2026-02-08,22.2,27.3,6.1,false,2.9
W00005800,JFK,2026-02-09,22.9,54.4,6.8,false,1.5
W00005801,JFK,2026-02-10,17.0,36.0,15.1,false,6.6
W00005802,JFK,2026-02-11,21.4,41.9,17.5,false,6.1
W00005803,JFK,2026-02-12,16.2,39.1,19.8,false,1.7
W00005804,JFK,2026-02-13,23.4,54.6,7.8,false,5.5
W00005805,JFK,2026-02-14,11.3,48.9,14.1,false,5.7
W00005806,JFK,2026-02-15,20.4,44.1,11.3,false,4.9
W00005807,JFK,2026-02-16,21.2,42.4,13.5,false,4.8
W00005808,JFK,2026-02-17,11.9,23.7,16.0,false,4.0
W00005809,JFK,2026-02-18,22.0,13.3,13.1,false,2.2
W00005810,JFK,2026-02-19,14.0,50.9,9.8,false,5.4
W00005811,JFK,2026-02-20,30.3,17.1,6.2,false,1.3
W00005812,JFK,2026-02-21,24.0,31.0,18.5,false,5.8
W00005813,JFK,2026-02-22,36.9,49.5,12.6,false,3.2
W00005814,JFK,2026-02-23,16.3,24.3,10.7,false,0.4
W00005815,JFK,2026-02-24,10.3,18.9,9.7,false,4.8
W00005816,JFK,2026-02-25,18.1,7.4,6.4,false,5.5
W00005817,JFK,2026-02-26,7.9,4.2,15.1,false,2.1
W00005818,JFK,2026-02-27,14.2,47.4,14.0,false,1.7
W00005819,JFK,2026-02-28,22.9,25.6,10.5,false,5.9
W00005820,JFK,2026-03-01,13.9,27.4,6.1,false,3.5
W00005821,JFK,2026-03-02,28.4,16.0,7.1,false,2.3
W00005822,JFK,2026-03-03,25.5,25.0,7.1,false,0.7
W00005823,JFK,2026-03-04,33.4,40.9,10.1,false,4.4
W00005824,JFK,2026-03-05,20.3,33.0,16.9,false,1.6
W00005825,JFK,2026-03-06,12.5,7.0,11.5,false,6.3
W00005826,JFK,2026-03-07,13.8,43.6,9.8,false,1.6
W00005827,JFK,2026-03-08,23.3,5.8,6.2,true,27.4
W00005828,JFK,2026-03-09,8.3,44.5,16.5,false,3.7
W00005829,JFK,2026-03-10,16.1,14.2,17.7,false,5.8
W00005830,JFK,2026-03-11,6.3,20.3,16.2,false,6.9
W00005831,JFK,2026-03-12,13.0,42.0,9.3,false,4.8
W00005832,JFK,2026-03-13,25.7,7.8,14.5,false,3.9
W00005833,JFK,2026-03-14,2.1,36.8,17.3,false,6.1
W00005834,JFK,2026-03-15,25.7,45.7,9.3,false,4.3
W00005835,JFK,2026-03-16,6.3,16.6,3.4,true,36.5
W00005836,JFK,2026-03-17,4.0,54.9,7.7,false,1.0
W00005837,JFK,2026-03-18,19.2,12.6,8.2,false,0.0
W00005838,JFK,2026-03-19,13.5,21.6,14.8,false,1.8
W00005839,JFK,2026-03-20,27.5,12.9,16.8,false,5.9
W00005840,JFK,2026-03-21,13.8,4.7,12.6,false,3.9
W00005841,JFK,2026-03-22,19.9,35.5,17.0,false,0.7
W00005842,JFK,2026-03-23,21.9,6.4,10.4,false,3.3
W00005843,JFK,2026-03-24,7.9,46.3,13.4,false,6.5
W00005844,JFK,2026-03-25,19.4,42.7,19.2,false,4.9
W00005845,JFK,2026-03-26,18.5,30.3,14.4,false,0.5
W00005846,JFK,2026-03-27,12.1,20.7,12.8,false,2.3
W00005847,JFK,2026-03-28,15.7,30.4,7.2,false,5.3
W00005848,JFK,2026-03-29,16.9,40.1,18.5,false,2.5
W00005849,JFK,2026-03-30,11.2,11.6,7.9,false,1.3
W00005850,JFK,2026-03-31,6.4,17.0,7.6,false,6.7
W00005851,JFK,2026-04-01,17.5,15.0,8.0,false,4.8
W00005852,JFK,2026-04-02,18.3,24.7,13.2,false,5.3
W00005853,JFK,2026-04-03,17.2,30.9,6.2,false,6.3
W00005854,JFK,2026-04-04,14.7,11.1,17.3,false,1.4
W00005855,JFK,2026-04-05,22.2,19.9,17.8,false,4.3
W00005856,JFK,2026-04-06,22.9,12.1,11.2,false,6.3
W00005857,JFK,2026-04-07,28.7,29.8,17.9,false,5.8
W00005858,JFK,2026-04-08,19.9,36.4,8.4,false,0.4
W00005859,JFK,2026-04-09,22.1,28.3,12.9,false,3.6
W00005860,JFK,2026-04-10,23.3,14.2,11.4,false,3.1
W00005861,JFK,2026-04-11,12.8,12.8,11.1,false,4.9
W00005862,JFK,2026-04-12,23.2,52.6,11.8,false,5.8
W00005863,JFK,2026-04-13,16.2,17.1,16.7,false,2.4
W00005864,JFK,2026-04-14,23.7,16.9,8.4,false,6.9
W00005865,JFK,2026-04-15,17.4,9.7,16.7,false,6.7
W00005866,JFK,2026-04-16,21.1,51.4,13.8,false,4.3
W00005867,JFK,2026-04-17,14.8,41.6,13.4,false,1.2
W00005868,JFK,2026-04-18,28.2,18.2,9.4,true,58.5
W00005869,JFK,2026-04-19,15.8,39.0,14.9,false,2.8
W00005870,JFK,2026-04-20,17.4,13.0,12.6,false,2.3
W00005871,JFK,2026-04-21,17.1,28.6,7.3,false,5.9
W00005872,JFK,2026-04-22,21.4,19.3,6.3,false,4.7
W00005873,JFK,2026-04-23,27.4,10.0,13.9,false,2.2
W00005874,JFK,2026-04-24,18.6,3.2,19.1,false,4.3
W00005875,JFK,2026-04-25,18.5,32.5,7.0,false,3.0
W00005876,JFK,2026-04-26,13.8,49.4,9.2,false,6.5
W00005877,JFK,2026-04-27,12.5,13.8,16.9,false,4.6
W00005878,JFK,2026-04-28,30.2,52.3,17.0,false,1.8
W00005879,JFK,2026-04-29,23.7,8.8,11.7,false,1.7
W00005880,JFK,2026-04-30,18.2,19.0,10.9,false,0.9
W00005881,JFK,2026-05-01,16.3,26.4,15.5,false,6.0
W00005882,JFK,2026-05-02,18.1,27.7,13.8,false,4.1
W00005883,JFK,2026-05-03,19.4,13.6,16.1,false,4.7
W00005884,JFK,2026-05-04,25.3,22.2,17.8,false,5.0
W00005885,JFK,2026-05-05,6.0,31.4,17.4,false,2.8
W00005886,JFK,2026-05-06,11.1,48.2,8.0,false,1.4
W00005887,JFK,2026-05-07,9.4,21.6,6.1,false,6.6
W00005888,JFK,2026-05-08,25.5,26.6,15.1,false,0.9
W00005889,JFK,2026-05-09,8.7,3.8,3.3,true,35.5
W00005890,JFK,2026-05-10,12.9,15.2,11.7,false,5.7
W00005891,JFK,2026-05-11,15.4,19.4,12.3,false,0.4
W00005892,JFK,2026-05-12,10.0,32.3,18.5,false,4.5
W00005893,JFK,2026-05-13,28.3,49.9,11.0,false,1.2
W00005894,JFK,2026-05-14,22.9,20.9,9.4,false,3.2
W00005895,JFK,2026-05-15,22.9,36.5,18.6,false,3.8
W00005896,JFK,2026-05-16,19.7,20.2,17.0,false,0.0
W00005897,JFK,2026-05-17,33.6,49.6,13.0,false,6.0
W00005898,JFK,2026-05-18,22.2,48.3,11.4,false,3.4
W00005899,JFK,2026-05-19,42.9,45.8,13.5,false,4.5
W00005900,JFK,2026-05-20,21.6,7.4,14.6,false,1.7
W00005901,JFK,2026-05-21,16.3,32.8,3.0,true,25.9
W00005902,JFK,2026-05-22,26.2,19.9,10.5,false,6.1
W00005903,JFK,2026-05-23,24.4,37.2,19.0,false,1.6
W00005904,JFK,2026-05-24,14.8,8.5,8.9,false,1.6
W00005905,JFK,2026-05-25,18.8,38.8,10.6,false,0.6
W00005906,JFK,2026-05-26,15.2,8.0,15.9,false,4.8
W00005907,JFK,2026-05-27,16.1,47.9,9.9,false,6.9
W00005908,JFK,2026-05-28,15.2,40.8,10.5,false,6.7
W00005909,JFK,2026-05-29,15.3,22.6,16.6,false,6.9
W00005910,JFK,2026-05-30,18.0,3.5,8.6,false,5.2
W00005911,JFK,2026-05-31,21.1,20.6,17.4,false,3.0
W00005912,JFK,2026-06-01,17.7,29.3,10.6,false,1.6
W00005913,JFK,2026-06-02,21.6,39.9,15.3,false,5.0
W00005914,JFK,2026-06-03,42.8,51.1,12.7,false,6.0
W00005915,JFK,2026-06-04,16.6,50.4,14.8,false,3.4
W00005916,JFK,2026-06-05,-0.4,24.3,13.4,false,6.7
W00005917,JFK,2026-06-06,11.6,53.5,15.9,false,6.9
W00005918,JFK,2026-06-07,17.9,31.2,18.4,false,1.9
W00005919,JFK,2026-06-08,28.8,33.8,16.7,false,4.3
W00005920,JFK,2026-06-09,14.6,52.9,12.5,false,3.8
W00005921,JFK,2026-06-10,24.5,34.1,10.3,false,2.6
W00005922,JFK,2026-06-11,23.5,19.7,10.7,false,0.6
W00005923,JFK,2026-06-12,22.0,19.5,11.5,false,6.2
W00005924,JFK,2026-06-13,18.8,7.9,8.1,true,15.3
W00005925,JFK,2026-06-14,26.5,36.9,14.3,false,3.6
W00005926,JFK,2026-06-15,15.6,28.2,14.5,false,2.2
W00005927,JFK,2026-06-16,19.3,19.0,13.2,false,4.6
W00005928,JFK,2026-06-17,9.1,15.6,12.1,false,0.9
W00005929,JFK,2026-06-18,21.7,37.9,7.7,false,1.6
W00005930,JFK,2026-06-19,7.1,30.2,9.6,false,6.7
W00005931,JFK,2026-06-20,28.8,22.4,14.2,false,2.6
W00005932,JFK,2026-06-21,22.8,46.4,15.8,false,5.8
W00005933,JFK,2026-06-22,16.0,49.7,12.7,false,5.5
W00005934,JFK,2026-06-23,25.2,23.8,12.3,false,0.0
W00005935,JFK,2026-06-24,28.7,34.9,18.2,false,6.5
W00005936,JFK,2026-06-25,24.1,33.2,17.5,false,4.9
W00005937,JFK,2026-06-26,14.0,5.8,13.8,false,4.8
W00005938,JFK,2026-06-27,15.9,16.2,10.1,false,6.0
W00005939,JFK,2026-06-28,28.1,32.5,8.1,true,23.4
W00005940,JFK,2026-06-29,7.3,26.6,16.6,false,3.5
W00005941,SFO,2026-01-01,24.4,28.3,7.6,false,3.1
W00005942,SFO,2026-01-02,18.6,39.1,16.0,false,4.3
W00005943,SFO,2026-01-03,17.2,21.3,6.2,false,1.0
W00005944,SFO,2026-01-04,16.3,44.8,13.4,false,5.4
W00005945,SFO,2026-01-05,22.6,40.4,19.1,false,2.7
W00005946,SFO,2026-01-06,17.6,38.6,16.8,false,2.2
W00005947,SFO,2026-01-07,19.1,28.3,11.1,false,0.6
W00005948,SFO,2026-01-08,10.7,53.6,17.9,false,0.1
W00005949,SFO,2026-01-09,18.5,16.0,18.1,false,5.6
W00005950,SFO,2026-01-10,2.0,39.0,14.2,false,2.7
W00005951,SFO,2026-01-11,9.5,49.1,18.0,false,5.9
W00005952,SFO,2026-01-12,19.9,16.0,8.5,false,4.4
